기관명,제목,분류,URL,이미지URL,시작일자,종료일자,주소,시간,비용,전화번호,주최기관명,홈페이지URL,작성일자
경기문화재단,"2023년 테마전 <스포츠 동감同感, 수원>",전시,https://ggc.ggcf.kr/cultureEvents/view/654b2539b3d27d65469d2b6e,https://ggc.ggcf.kr/uploadimg/2023/file/622_1699423544289.PNG,2023-11-02,2024-02-25,,,"성인 2천원, 청소년 및 군인 1천5백원, 어린이/65세 이상 어르신 무료",031-228-4174,,ggmuseum.suwon.go.kr,2023-11-08
경기문화재단,"2023년 테마전 <스포츠 동감同感, 수원>",전시,https://ggc.ggcf.kr/cultureEvents/view/654b2539b3d27d65469d2b6e,https://ggc.ggcf.kr/uploadimg/2023/file/622_1699423544289.PNG,2023-11-02,2024-02-25,,,"성인 2천원, 청소년 및 군인 1천5백원, 어린이/65세 이상 어르신 무료",031-228-4174,,ggmuseum.suwon.go.kr,2023-11-08
경기문화재단,"2023년 테마전 <스포츠 동감同感, 수원>",전시,https://ggc.ggcf.kr/cultureEvents/view/654b2539b3d27d65469d2b6e,https://ggc.ggcf.kr/uploadimg/2023/file/622_1699423544289.PNG,2023-11-02,2024-02-25,,,"성인 2천원, 청소년 및 군인 1천5백원, 어린이/65세 이상 어르신 무료",031-228-4174,,ggmuseum.suwon.go.kr,2023-11-08
경기문화재단,"2023년 테마전 <스포츠 동감同感, 수원>",전시,https://ggc.ggcf.kr/cultureEvents/view/654b2539b3d27d65469d2b6e,https://ggc.ggcf.kr/uploadimg/2023/file/622_1699423544289.PNG,2023-11-02,2024-02-25,,,"성인 2천원, 청소년 및 군인 1천5백원, 어린이/65세 이상 어르신 무료",031-228-4174,,ggmuseum.suwon.go.kr,2023-11-08
경기문화재단,"2023년 테마전 <스포츠 동감同感, 수원>",전시,https://ggc.ggcf.kr/cultureEvents/view/654b2539b3d27d65469d2b6e,https://ggc.ggcf.kr/uploadimg/2023/file/622_1699423544289.PNG,2023-11-02,2024-02-25,,,"성인 2천원, 청소년 및 군인 1천5백원, 어린이/65세 이상 어르신 무료",031-228-4174,,ggmuseum.suwon.go.kr,2023-11-08
경기문화재단,"<여주, 길로 통하다>",전시,https://ggc.ggcf.kr/cultureEvents/view/654846bbc1fe527d597e11d7,https://ggc.ggcf.kr/uploadimg/2023/file/jd_1699235444729.JPG,2023-10-25,2024-08-25,,"10:00~18:00, 월 휴관",무료,031-887-3583,여주박물관,yeoju.go.kr,2023-11-06
경기문화재단,"<여주, 길로 통하다>",전시,https://ggc.ggcf.kr/cultureEvents/view/654846bbc1fe527d597e11d7,https://ggc.ggcf.kr/uploadimg/2023/file/jd_1699235444729.JPG,2023-10-25,2024-08-25,,"10:00~18:00, 월 휴관",무료,031-887-3583,여주박물관,yeoju.go.kr,2023-11-06
경기문화재단,"<여주, 길로 통하다>",전시,https://ggc.ggcf.kr/cultureEvents/view/654846bbc1fe527d597e11d7,https://ggc.ggcf.kr/uploadimg/2023/file/jd_1699235444729.JPG,2023-10-25,2024-08-25,,"10:00~18:00, 월 휴관",무료,031-887-3583,여주박물관,yeoju.go.kr,2023-11-06
경기문화재단,"<여주, 길로 통하다>",전시,https://ggc.ggcf.kr/cultureEvents/view/654846bbc1fe527d597e11d7,https://ggc.ggcf.kr/uploadimg/2023/file/jd_1699235444729.JPG,2023-10-25,2024-08-25,,"10:00~18:00, 월 휴관",무료,031-887-3583,여주박물관,yeoju.go.kr,2023-11-06
경기문화재단,"<여주, 길로 통하다>",전시,https://ggc.ggcf.kr/cultureEvents/view/654846bbc1fe527d597e11d7,https://ggc.ggcf.kr/uploadimg/2023/file/jd_1699235444729.JPG,2023-10-25,2024-08-25,,"10:00~18:00, 월 휴관",무료,031-887-3583,여주박물관,yeoju.go.kr,2023-11-06
경기문화재단,"<여주, 길로 통하다>",전시,https://ggc.ggcf.kr/cultureEvents/view/654846bbc1fe527d597e11d7,https://ggc.ggcf.kr/uploadimg/2023/file/jd_1699235444729.JPG,2023-10-25,2024-08-25,,"10:00~18:00, 월 휴관",무료,031-887-3583,여주박물관,yeoju.go.kr,2023-11-06
경기문화재단,"<여주, 길로 통하다>",전시,https://ggc.ggcf.kr/cultureEvents/view/654846bbc1fe527d597e11d7,https://ggc.ggcf.kr/uploadimg/2023/file/jd_1699235444729.JPG,2023-10-25,2024-08-25,,"10:00~18:00, 월 휴관",무료,031-887-3583,여주박물관,yeoju.go.kr,2023-11-06
경기문화재단,"<여주, 길로 통하다>",전시,https://ggc.ggcf.kr/cultureEvents/view/654846bbc1fe527d597e11d7,https://ggc.ggcf.kr/uploadimg/2023/file/jd_1699235444729.JPG,2023-10-25,2024-08-25,,"10:00~18:00, 월 휴관",무료,031-887-3583,여주박물관,yeoju.go.kr,2023-11-06
경기문화재단,"<여주, 길로 통하다>",전시,https://ggc.ggcf.kr/cultureEvents/view/654846bbc1fe527d597e11d7,https://ggc.ggcf.kr/uploadimg/2023/file/jd_1699235444729.JPG,2023-10-25,2024-08-25,,"10:00~18:00, 월 휴관",무료,031-887-3583,여주박물관,yeoju.go.kr,2023-11-06
경기문화재단,"<여주, 길로 통하다>",전시,https://ggc.ggcf.kr/cultureEvents/view/654846bbc1fe527d597e11d7,https://ggc.ggcf.kr/uploadimg/2023/file/jd_1699235444729.JPG,2023-10-25,2024-08-25,,"10:00~18:00, 월 휴관",무료,031-887-3583,여주박물관,yeoju.go.kr,2023-11-06
경기문화재단,"<여주, 길로 통하다>",전시,https://ggc.ggcf.kr/cultureEvents/view/654846bbc1fe527d597e11d7,https://ggc.ggcf.kr/uploadimg/2023/file/jd_1699235444729.JPG,2023-10-25,2024-08-25,,"10:00~18:00, 월 휴관",무료,031-887-3583,여주박물관,yeoju.go.kr,2023-11-06
경기문화재단,"<여주, 길로 통하다>",전시,https://ggc.ggcf.kr/cultureEvents/view/654846bbc1fe527d597e11d7,https://ggc.ggcf.kr/uploadimg/2023/file/jd_1699235444729.JPG,2023-10-25,2024-08-25,,"10:00~18:00, 월 휴관",무료,031-887-3583,여주박물관,yeoju.go.kr,2023-11-06
경기문화재단,"<여주, 길로 통하다>",전시,https://ggc.ggcf.kr/cultureEvents/view/654846bbc1fe527d597e11d7,https://ggc.ggcf.kr/uploadimg/2023/file/jd_1699235444729.JPG,2023-10-25,2024-08-25,,"10:00~18:00, 월 휴관",무료,031-887-3583,여주박물관,yeoju.go.kr,2023-11-06
경기문화재단,"<여주, 길로 통하다>",전시,https://ggc.ggcf.kr/cultureEvents/view/654846bbc1fe527d597e11d7,https://ggc.ggcf.kr/uploadimg/2023/file/jd_1699235444729.JPG,2023-10-25,2024-08-25,,"10:00~18:00, 월 휴관",무료,031-887-3583,여주박물관,yeoju.go.kr,2023-11-06
경기문화재단,"<여주, 길로 통하다>",전시,https://ggc.ggcf.kr/cultureEvents/view/654846bbc1fe527d597e11d7,https://ggc.ggcf.kr/uploadimg/2023/file/jd_1699235444729.JPG,2023-10-25,2024-08-25,,"10:00~18:00, 월 휴관",무료,031-887-3583,여주박물관,yeoju.go.kr,2023-11-06
경기문화재단,양평군립미술관 개관 12주년 기념 < e.想세계_ 낯선 정원展>,전시,https://ggc.ggcf.kr/cultureEvents/view/653ef7040096bcb9ecee621d,https://ggc.ggcf.kr/uploadimg/2023/file/fg_1698626022520.jpg,2023-11-24,2024-02-25,,10:00~18:00 월 휴관,무료,031-775-8515,양평군립미술관,ymuseum.org,2023-10-30
경기문화재단,양평군립미술관 개관 12주년 기념 < e.想세계_ 낯선 정원展>,전시,https://ggc.ggcf.kr/cultureEvents/view/653ef7040096bcb9ecee621d,https://ggc.ggcf.kr/uploadimg/2023/file/fg_1698626022520.jpg,2023-11-24,2024-02-25,,10:00~18:00 월 휴관,무료,031-775-8515,양평군립미술관,ymuseum.org,2023-10-30
경기문화재단,양평군립미술관 개관 12주년 기념 < e.想세계_ 낯선 정원展>,전시,https://ggc.ggcf.kr/cultureEvents/view/653ef7040096bcb9ecee621d,https://ggc.ggcf.kr/uploadimg/2023/file/fg_1698626022520.jpg,2023-11-24,2024-02-25,,10:00~18:00 월 휴관,무료,031-775-8515,양평군립미술관,ymuseum.org,2023-10-30
경기문화재단,양평군립미술관 개관 12주년 기념 < e.想세계_ 낯선 정원展>,전시,https://ggc.ggcf.kr/cultureEvents/view/653ef7040096bcb9ecee621d,https://ggc.ggcf.kr/uploadimg/2023/file/fg_1698626022520.jpg,2023-11-24,2024-02-25,,10:00~18:00 월 휴관,무료,031-775-8515,양평군립미술관,ymuseum.org,2023-10-30
경기문화재단,양평군립미술관 개관 12주년 기념 < e.想세계_ 낯선 정원展>,전시,https://ggc.ggcf.kr/cultureEvents/view/653ef7040096bcb9ecee621d,https://ggc.ggcf.kr/uploadimg/2023/file/fg_1698626022520.jpg,2023-11-24,2024-02-25,,10:00~18:00 월 휴관,무료,031-775-8515,양평군립미술관,ymuseum.org,2023-10-30
경기문화재단,닻미술관 <무경계 No Boundaries>,전시,https://ggc.ggcf.kr/cultureEvents/view/653b12fc01f1336e6eddbfd6,https://ggc.ggcf.kr/uploadimg/2023/file/600_1698370298900.jpg,2023-07-15,2024-03-31,,"매주 수-일 오전 11시~ 오후 6시 *일, 화요일 휴무","일반 5천원, 만 19세 이하, 만65세 이상 4천원, 미취학아동 무료",031-798-2581,닻미술관,datzmuseum.org,2023-10-27
경기문화재단,닻미술관 <무경계 No Boundaries>,전시,https://ggc.ggcf.kr/cultureEvents/view/653b12fc01f1336e6eddbfd6,https://ggc.ggcf.kr/uploadimg/2023/file/600_1698370298900.jpg,2023-07-15,2024-03-31,,"매주 수-일 오전 11시~ 오후 6시 *일, 화요일 휴무","일반 5천원, 만 19세 이하, 만65세 이상 4천원, 미취학아동 무료",031-798-2581,닻미술관,datzmuseum.org,2023-10-27
경기문화재단,닻미술관 <무경계 No Boundaries>,전시,https://ggc.ggcf.kr/cultureEvents/view/653b12fc01f1336e6eddbfd6,https://ggc.ggcf.kr/uploadimg/2023/file/600_1698370298900.jpg,2023-07-15,2024-03-31,,"매주 수-일 오전 11시~ 오후 6시 *일, 화요일 휴무","일반 5천원, 만 19세 이하, 만65세 이상 4천원, 미취학아동 무료",031-798-2581,닻미술관,datzmuseum.org,2023-10-27
경기문화재단,닻미술관 <무경계 No Boundaries>,전시,https://ggc.ggcf.kr/cultureEvents/view/653b12fc01f1336e6eddbfd6,https://ggc.ggcf.kr/uploadimg/2023/file/600_1698370298900.jpg,2023-07-15,2024-03-31,,"매주 수-일 오전 11시~ 오후 6시 *일, 화요일 휴무","일반 5천원, 만 19세 이하, 만65세 이상 4천원, 미취학아동 무료",031-798-2581,닻미술관,datzmuseum.org,2023-10-27
경기문화재단,닻미술관 <무경계 No Boundaries>,전시,https://ggc.ggcf.kr/cultureEvents/view/653b12fc01f1336e6eddbfd6,https://ggc.ggcf.kr/uploadimg/2023/file/600_1698370298900.jpg,2023-07-15,2024-03-31,,"매주 수-일 오전 11시~ 오후 6시 *일, 화요일 휴무","일반 5천원, 만 19세 이하, 만65세 이상 4천원, 미취학아동 무료",031-798-2581,닻미술관,datzmuseum.org,2023-10-27
경기문화재단,닻미술관 <무경계 No Boundaries>,전시,https://ggc.ggcf.kr/cultureEvents/view/653b12fc01f1336e6eddbfd6,https://ggc.ggcf.kr/uploadimg/2023/file/600_1698370298900.jpg,2023-07-15,2024-03-31,,"매주 수-일 오전 11시~ 오후 6시 *일, 화요일 휴무","일반 5천원, 만 19세 이하, 만65세 이상 4천원, 미취학아동 무료",031-798-2581,닻미술관,datzmuseum.org,2023-10-27
경기문화재단,닻미술관 <무경계 No Boundaries>,전시,https://ggc.ggcf.kr/cultureEvents/view/653b12fc01f1336e6eddbfd6,https://ggc.ggcf.kr/uploadimg/2023/file/600_1698370298900.jpg,2023-07-15,2024-03-31,,"매주 수-일 오전 11시~ 오후 6시 *일, 화요일 휴무","일반 5천원, 만 19세 이하, 만65세 이상 4천원, 미취학아동 무료",031-798-2581,닻미술관,datzmuseum.org,2023-10-27
경기문화재단,닻미술관 <무경계 No Boundaries>,전시,https://ggc.ggcf.kr/cultureEvents/view/653b12fc01f1336e6eddbfd6,https://ggc.ggcf.kr/uploadimg/2023/file/600_1698370298900.jpg,2023-07-15,2024-03-31,,"매주 수-일 오전 11시~ 오후 6시 *일, 화요일 휴무","일반 5천원, 만 19세 이하, 만65세 이상 4천원, 미취학아동 무료",031-798-2581,닻미술관,datzmuseum.org,2023-10-27
경기문화재단,닻미술관 <무경계 No Boundaries>,전시,https://ggc.ggcf.kr/cultureEvents/view/653b12fc01f1336e6eddbfd6,https://ggc.ggcf.kr/uploadimg/2023/file/600_1698370298900.jpg,2023-07-15,2024-03-31,,"매주 수-일 오전 11시~ 오후 6시 *일, 화요일 휴무","일반 5천원, 만 19세 이하, 만65세 이상 4천원, 미취학아동 무료",031-798-2581,닻미술관,datzmuseum.org,2023-10-27
경기문화재단,닻미술관 <무경계 No Boundaries>,전시,https://ggc.ggcf.kr/cultureEvents/view/653b12fc01f1336e6eddbfd6,https://ggc.ggcf.kr/uploadimg/2023/file/600_1698370298900.jpg,2023-07-15,2024-03-31,,"매주 수-일 오전 11시~ 오후 6시 *일, 화요일 휴무","일반 5천원, 만 19세 이하, 만65세 이상 4천원, 미취학아동 무료",031-798-2581,닻미술관,datzmuseum.org,2023-10-27
경기문화재단,2023 실학박물관 장신구 기획전《조선비쥬얼》,전시,https://ggc.ggcf.kr/cultureEvents/view/6534881e8a6bbf2391075683,https://ggc.ggcf.kr/uploadimg/2023/file/sg_1697941422854.jpg,2023-10-24,2024-02-25,,"10:00~18:00, 월 휴관",무료,031-579-6000,실학박물관,silhak.ggcf.kr,2023-10-22
경기문화재단,2023 실학박물관 장신구 기획전《조선비쥬얼》,전시,https://ggc.ggcf.kr/cultureEvents/view/6534881e8a6bbf2391075683,https://ggc.ggcf.kr/uploadimg/2023/file/sg_1697941422854.jpg,2023-10-24,2024-02-25,,"10:00~18:00, 월 휴관",무료,031-579-6000,실학박물관,silhak.ggcf.kr,2023-10-22
경기문화재단,2023 실학박물관 장신구 기획전《조선비쥬얼》,전시,https://ggc.ggcf.kr/cultureEvents/view/6534881e8a6bbf2391075683,https://ggc.ggcf.kr/uploadimg/2023/file/sg_1697941422854.jpg,2023-10-24,2024-02-25,,"10:00~18:00, 월 휴관",무료,031-579-6000,실학박물관,silhak.ggcf.kr,2023-10-22
경기문화재단,2023 실학박물관 장신구 기획전《조선비쥬얼》,전시,https://ggc.ggcf.kr/cultureEvents/view/6534881e8a6bbf2391075683,https://ggc.ggcf.kr/uploadimg/2023/file/sg_1697941422854.jpg,2023-10-24,2024-02-25,,"10:00~18:00, 월 휴관",무료,031-579-6000,실학박물관,silhak.ggcf.kr,2023-10-22
경기문화재단,2023 실학박물관 장신구 기획전《조선비쥬얼》,전시,https://ggc.ggcf.kr/cultureEvents/view/6534881e8a6bbf2391075683,https://ggc.ggcf.kr/uploadimg/2023/file/sg_1697941422854.jpg,2023-10-24,2024-02-25,,"10:00~18:00, 월 휴관",무료,031-579-6000,실학박물관,silhak.ggcf.kr,2023-10-22
경기문화재단,전곡선사박물관 기획전 <고기>,전시,https://ggc.ggcf.kr/cultureEvents/view/652f5b0dcc16c74033290f4a,https://ggc.ggcf.kr/uploadimg/2023/file/고기_1697602305284.PNG,2023-10-21,2024-03-17,,화-일 오전 10시~ 오후 6시,무료 관람,031-830-5600,전곡선사박물관 / 경기문화재단,jgpm.ggcf.kr,2023-10-18
경기문화재단,전곡선사박물관 기획전 <고기>,전시,https://ggc.ggcf.kr/cultureEvents/view/652f5b0dcc16c74033290f4a,https://ggc.ggcf.kr/uploadimg/2023/file/고기_1697602305284.PNG,2023-10-21,2024-03-17,,화-일 오전 10시~ 오후 6시,무료 관람,031-830-5600,전곡선사박물관 / 경기문화재단,jgpm.ggcf.kr,2023-10-18
경기문화재단,전곡선사박물관 기획전 <고기>,전시,https://ggc.ggcf.kr/cultureEvents/view/652f5b0dcc16c74033290f4a,https://ggc.ggcf.kr/uploadimg/2023/file/고기_1697602305284.PNG,2023-10-21,2024-03-17,,화-일 오전 10시~ 오후 6시,무료 관람,031-830-5600,전곡선사박물관 / 경기문화재단,jgpm.ggcf.kr,2023-10-18
경기문화재단,전곡선사박물관 기획전 <고기>,전시,https://ggc.ggcf.kr/cultureEvents/view/652f5b0dcc16c74033290f4a,https://ggc.ggcf.kr/uploadimg/2023/file/고기_1697602305284.PNG,2023-10-21,2024-03-17,,화-일 오전 10시~ 오후 6시,무료 관람,031-830-5600,전곡선사박물관 / 경기문화재단,jgpm.ggcf.kr,2023-10-18
경기문화재단,전곡선사박물관 기획전 <고기>,전시,https://ggc.ggcf.kr/cultureEvents/view/652f5b0dcc16c74033290f4a,https://ggc.ggcf.kr/uploadimg/2023/file/고기_1697602305284.PNG,2023-10-21,2024-03-17,,화-일 오전 10시~ 오후 6시,무료 관람,031-830-5600,전곡선사박물관 / 경기문화재단,jgpm.ggcf.kr,2023-10-18
경기문화재단,전곡선사박물관 기획전 <고기>,전시,https://ggc.ggcf.kr/cultureEvents/view/652f5b0dcc16c74033290f4a,https://ggc.ggcf.kr/uploadimg/2023/file/고기_1697602305284.PNG,2023-10-21,2024-03-17,,화-일 오전 10시~ 오후 6시,무료 관람,031-830-5600,전곡선사박물관 / 경기문화재단,jgpm.ggcf.kr,2023-10-18
경기문화재단,전곡선사박물관 기획전 <고기>,전시,https://ggc.ggcf.kr/cultureEvents/view/652f5b0dcc16c74033290f4a,https://ggc.ggcf.kr/uploadimg/2023/file/고기_1697602305284.PNG,2023-10-21,2024-03-17,,화-일 오전 10시~ 오후 6시,무료 관람,031-830-5600,전곡선사박물관 / 경기문화재단,jgpm.ggcf.kr,2023-10-18
경기문화재단,전곡선사박물관 기획전 <고기>,전시,https://ggc.ggcf.kr/cultureEvents/view/652f5b0dcc16c74033290f4a,https://ggc.ggcf.kr/uploadimg/2023/file/고기_1697602305284.PNG,2023-10-21,2024-03-17,,화-일 오전 10시~ 오후 6시,무료 관람,031-830-5600,전곡선사박물관 / 경기문화재단,jgpm.ggcf.kr,2023-10-18
경기문화재단,"국립현대미술관 <이신자, 실로 그리다>",전시,https://ggc.ggcf.kr/cultureEvents/view/6510e6815b9fd6e332054508,https://ggc.ggcf.kr/uploadimg/2023/file/550_1695606400437.png,2023-09-22,2024-02-18,,"화-일 오전 10시~ 오후 6시, 매주 월 휴관",2천원,02-2188-6000,국립현대미술관,mmca.go.kr,2023-09-25
경기문화재단,"국립현대미술관 <이신자, 실로 그리다>",전시,https://ggc.ggcf.kr/cultureEvents/view/6510e6815b9fd6e332054508,https://ggc.ggcf.kr/uploadimg/2023/file/550_1695606400437.png,2023-09-22,2024-02-18,,"화-일 오전 10시~ 오후 6시, 매주 월 휴관",2천원,02-2188-6000,국립현대미술관,mmca.go.kr,2023-09-25
경기문화재단,"국립현대미술관 <이신자, 실로 그리다>",전시,https://ggc.ggcf.kr/cultureEvents/view/6510e6815b9fd6e332054508,https://ggc.ggcf.kr/uploadimg/2023/file/550_1695606400437.png,2023-09-22,2024-02-18,,"화-일 오전 10시~ 오후 6시, 매주 월 휴관",2천원,02-2188-6000,국립현대미술관,mmca.go.kr,2023-09-25
경기문화재단,"국립현대미술관 <이신자, 실로 그리다>",전시,https://ggc.ggcf.kr/cultureEvents/view/6510e6815b9fd6e332054508,https://ggc.ggcf.kr/uploadimg/2023/file/550_1695606400437.png,2023-09-22,2024-02-18,,"화-일 오전 10시~ 오후 6시, 매주 월 휴관",2천원,02-2188-6000,국립현대미술관,mmca.go.kr,2023-09-25
경기문화재단,경기도미술관 신소장품전 <지도와 영토>,전시,https://ggc.ggcf.kr/cultureEvents/view/65032ab181e6bcf73e97b7ee,https://ggc.ggcf.kr/uploadimg/2023/file/sf_1694706233411.jpg,2023-09-19,2024-03-24,,"10:00~18:00, 월 휴",무료,031-481-7005,경기도미술관,gmoma.ggcf.kr/,2023-09-15
경기문화재단,경기도미술관 신소장품전 <지도와 영토>,전시,https://ggc.ggcf.kr/cultureEvents/view/65032ab181e6bcf73e97b7ee,https://ggc.ggcf.kr/uploadimg/2023/file/sf_1694706233411.jpg,2023-09-19,2024-03-24,,"10:00~18:00, 월 휴",무료,031-481-7005,경기도미술관,gmoma.ggcf.kr/,2023-09-15
경기문화재단,경기도미술관 신소장품전 <지도와 영토>,전시,https://ggc.ggcf.kr/cultureEvents/view/65032ab181e6bcf73e97b7ee,https://ggc.ggcf.kr/uploadimg/2023/file/sf_1694706233411.jpg,2023-09-19,2024-03-24,,"10:00~18:00, 월 휴",무료,031-481-7005,경기도미술관,gmoma.ggcf.kr/,2023-09-15
경기문화재단,경기도미술관 신소장품전 <지도와 영토>,전시,https://ggc.ggcf.kr/cultureEvents/view/65032ab181e6bcf73e97b7ee,https://ggc.ggcf.kr/uploadimg/2023/file/sf_1694706233411.jpg,2023-09-19,2024-03-24,,"10:00~18:00, 월 휴",무료,031-481-7005,경기도미술관,gmoma.ggcf.kr/,2023-09-15
경기문화재단,경기도미술관 신소장품전 <지도와 영토>,전시,https://ggc.ggcf.kr/cultureEvents/view/65032ab181e6bcf73e97b7ee,https://ggc.ggcf.kr/uploadimg/2023/file/sf_1694706233411.jpg,2023-09-19,2024-03-24,,"10:00~18:00, 월 휴",무료,031-481-7005,경기도미술관,gmoma.ggcf.kr/,2023-09-15
경기문화재단,경기도미술관 신소장품전 <지도와 영토>,전시,https://ggc.ggcf.kr/cultureEvents/view/65032ab181e6bcf73e97b7ee,https://ggc.ggcf.kr/uploadimg/2023/file/sf_1694706233411.jpg,2023-09-19,2024-03-24,,"10:00~18:00, 월 휴",무료,031-481-7005,경기도미술관,gmoma.ggcf.kr/,2023-09-15
경기문화재단,경기도미술관 신소장품전 <지도와 영토>,전시,https://ggc.ggcf.kr/cultureEvents/view/65032ab181e6bcf73e97b7ee,https://ggc.ggcf.kr/uploadimg/2023/file/sf_1694706233411.jpg,2023-09-19,2024-03-24,,"10:00~18:00, 월 휴",무료,031-481-7005,경기도미술관,gmoma.ggcf.kr/,2023-09-15
경기문화재단,경기도미술관 신소장품전 <지도와 영토>,전시,https://ggc.ggcf.kr/cultureEvents/view/65032ab181e6bcf73e97b7ee,https://ggc.ggcf.kr/uploadimg/2023/file/sf_1694706233411.jpg,2023-09-19,2024-03-24,,"10:00~18:00, 월 휴",무료,031-481-7005,경기도미술관,gmoma.ggcf.kr/,2023-09-15
경기문화재단,경기도미술관 신소장품전 <지도와 영토>,전시,https://ggc.ggcf.kr/cultureEvents/view/65032ab181e6bcf73e97b7ee,https://ggc.ggcf.kr/uploadimg/2023/file/sf_1694706233411.jpg,2023-09-19,2024-03-24,,"10:00~18:00, 월 휴",무료,031-481-7005,경기도미술관,gmoma.ggcf.kr/,2023-09-15
경기문화재단,<어느 건축가의 흔적>,전시,https://ggc.ggcf.kr/cultureEvents/view/64ff371bc4b96b6266a2e164,https://ggc.ggcf.kr/uploadimg/2023/file/aaaa_1694447314560.jpg,2023-09-05,2030-12-31,,,무료,031-687-0909,"안양문화예술재단, 김중업건축박물관",www.ayac.or.kr?museum,2023-09-12
경기문화재단,<어느 건축가의 흔적>,전시,https://ggc.ggcf.kr/cultureEvents/view/64ff371bc4b96b6266a2e164,https://ggc.ggcf.kr/uploadimg/2023/file/aaaa_1694447314560.jpg,2023-09-05,2030-12-31,,,무료,031-687-0909,"안양문화예술재단, 김중업건축박물관",www.ayac.or.kr?museum,2023-09-12
경기문화재단,<어느 건축가의 흔적>,전시,https://ggc.ggcf.kr/cultureEvents/view/64ff371bc4b96b6266a2e164,https://ggc.ggcf.kr/uploadimg/2023/file/aaaa_1694447314560.jpg,2023-09-05,2030-12-31,,,무료,031-687-0909,"안양문화예술재단, 김중업건축박물관",www.ayac.or.kr?museum,2023-09-12
경기문화재단,<어느 건축가의 흔적>,전시,https://ggc.ggcf.kr/cultureEvents/view/64ff371bc4b96b6266a2e164,https://ggc.ggcf.kr/uploadimg/2023/file/aaaa_1694447314560.jpg,2023-09-05,2030-12-31,,,무료,031-687-0909,"안양문화예술재단, 김중업건축박물관",www.ayac.or.kr?museum,2023-09-12
경기문화재단,<어느 건축가의 흔적>,전시,https://ggc.ggcf.kr/cultureEvents/view/64ff371bc4b96b6266a2e164,https://ggc.ggcf.kr/uploadimg/2023/file/aaaa_1694447314560.jpg,2023-09-05,2030-12-31,,,무료,031-687-0909,"안양문화예술재단, 김중업건축박물관",www.ayac.or.kr?museum,2023-09-12
경기문화재단,<어느 건축가의 흔적>,전시,https://ggc.ggcf.kr/cultureEvents/view/64ff371bc4b96b6266a2e164,https://ggc.ggcf.kr/uploadimg/2023/file/aaaa_1694447314560.jpg,2023-09-05,2030-12-31,,,무료,031-687-0909,"안양문화예술재단, 김중업건축박물관",www.ayac.or.kr?museum,2023-09-12
경기문화재단,<어느 건축가의 흔적>,전시,https://ggc.ggcf.kr/cultureEvents/view/64ff371bc4b96b6266a2e164,https://ggc.ggcf.kr/uploadimg/2023/file/aaaa_1694447314560.jpg,2023-09-05,2030-12-31,,,무료,031-687-0909,"안양문화예술재단, 김중업건축박물관",www.ayac.or.kr?museum,2023-09-12
경기문화재단,<어느 건축가의 흔적>,전시,https://ggc.ggcf.kr/cultureEvents/view/64ff371bc4b96b6266a2e164,https://ggc.ggcf.kr/uploadimg/2023/file/aaaa_1694447314560.jpg,2023-09-05,2030-12-31,,,무료,031-687-0909,"안양문화예술재단, 김중업건축박물관",www.ayac.or.kr?museum,2023-09-12
경기문화재단,<어느 건축가의 흔적>,전시,https://ggc.ggcf.kr/cultureEvents/view/64ff371bc4b96b6266a2e164,https://ggc.ggcf.kr/uploadimg/2023/file/aaaa_1694447314560.jpg,2023-09-05,2030-12-31,,,무료,031-687-0909,"안양문화예술재단, 김중업건축박물관",www.ayac.or.kr?museum,2023-09-12
경기문화재단,<어느 건축가의 흔적>,전시,https://ggc.ggcf.kr/cultureEvents/view/64ff371bc4b96b6266a2e164,https://ggc.ggcf.kr/uploadimg/2023/file/aaaa_1694447314560.jpg,2023-09-05,2030-12-31,,,무료,031-687-0909,"안양문화예술재단, 김중업건축박물관",www.ayac.or.kr?museum,2023-09-12
경기문화재단,<어느 건축가의 흔적>,전시,https://ggc.ggcf.kr/cultureEvents/view/64ff371bc4b96b6266a2e164,https://ggc.ggcf.kr/uploadimg/2023/file/aaaa_1694447314560.jpg,2023-09-05,2030-12-31,,,무료,031-687-0909,"안양문화예술재단, 김중업건축박물관",www.ayac.or.kr?museum,2023-09-12
경기문화재단,<어느 건축가의 흔적>,전시,https://ggc.ggcf.kr/cultureEvents/view/64ff371bc4b96b6266a2e164,https://ggc.ggcf.kr/uploadimg/2023/file/aaaa_1694447314560.jpg,2023-09-05,2030-12-31,,,무료,031-687-0909,"안양문화예술재단, 김중업건축박물관",www.ayac.or.kr?museum,2023-09-12
경기문화재단,<어느 건축가의 흔적>,전시,https://ggc.ggcf.kr/cultureEvents/view/64ff371bc4b96b6266a2e164,https://ggc.ggcf.kr/uploadimg/2023/file/aaaa_1694447314560.jpg,2023-09-05,2030-12-31,,,무료,031-687-0909,"안양문화예술재단, 김중업건축박물관",www.ayac.or.kr?museum,2023-09-12
경기문화재단,<어느 건축가의 흔적>,전시,https://ggc.ggcf.kr/cultureEvents/view/64ff371bc4b96b6266a2e164,https://ggc.ggcf.kr/uploadimg/2023/file/aaaa_1694447314560.jpg,2023-09-05,2030-12-31,,,무료,031-687-0909,"안양문화예술재단, 김중업건축박물관",www.ayac.or.kr?museum,2023-09-12
